=== 1. 기본 정보 (Company Basic Info) ===
기업코드,기업명,상장시장,실제거래정지여부,거래정지일,데이터분석차단기준일,최종판별등급
182400,엔케이젠바이오텍코리아,KOSDAQ,Y,2024-03-25,2022-09-24,거래 정지

=== 2. 재무 데이터 (Financial Data) ===
결산일,매출액,영업이익,당기순이익,R&D투자액,매출대비R&D비율(%),자본금,자본총계,자산총계,부채총계,자본잠식률,부채비율(%),유상증자조달액,전년대비매출성장률(%),재무판별등급
2021-12-31,0,0,0,0,0.0,0,0,0,0,0.0,0.0,7246172810,0.0,거래 정상

=== 3. 주요 위험 요인 (Risk Events) ===
위험유형,상세지표
매출 미달 연속 기간,1년 연속 30억 미만
최근 3개년 유상증자 횟수,1회 실시
최근 3개년 유상증자 조달금액,"7,246,172,810 원"
최대주주 및 특수관계인 지분율,18.5% (15% 미만 시 지배력 약화 위험)
최종 진단 등급,거래 정지

=== 4. 공시 데이터 (Disclosures) ===
공시연도,공시유형,조달금액(원),영향
2025,사외이사의선임ㆍ해임또는중도퇴임에관한신고,N/A,모니터링 필요
2025,대표이사변경              ,N/A,모니터링 필요
2025,기타시장안내              (상장적격성 실질심사 대상결정 기한 안내),N/A,모니터링 필요
2025,[기재정정]사업보고서 (2024.12),N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,주권매매거래정지기간변경              (상장폐지 사유 해소),N/A,모니터링 필요
2025,기타시장안내              (감사의견 관련 형식적 상장폐지 사유 해소 및 매매거래정지 지속 안내),N/A,모니터링 필요
2025,[기재정정]사업보고서 (2024.12),N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,기타주요경영사항              (자본전액잠식등 사유 해소자료 제출),N/A,모니터링 필요
2025,[기재정정]감사보고서제출              (2023사업연도),N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,[기재정정]감사보고서제출              (2024사업연도),N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,감자완료              ,N/A,모니터링 필요
2025,전환사채(해외전환사채포함)발행후만기전사채취득              (제14회차),N/A,모니터링 필요
2025,전환사채(해외전환사채포함)발행후만기전사채취득              (제13회차),N/A,모니터링 필요
2025,전환사채(해외전환사채포함)발행후만기전사채취득              (제11회차),N/A,모니터링 필요
2025,신주인수권부사채(해외신주인수권부사채포함)발행후만기전사채취득              (제4회차),N/A,모니터링 필요
2025,[기재정정]주식등의대량보유상황보고서(약식),N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,[기재정정]주식등의대량보유상황보고서(약식),N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,[기재정정]주식등의대량보유상황보고서(일반),N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,[기재정정]주요사항보고서(유상증자결정),N/A,지분 희석 및 자금 사정 악화 반증 우려
2025,[기재정정]임원ㆍ주요주주특정증권등소유상황보고서,N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,[기재정정]주요사항보고서(감자결정),N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,[기재정정]주식등의대량보유상황보고서(약식),N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,임원ㆍ주요주주특정증권등소유상황보고서,N/A,모니터링 필요
2025,기타시장안내(최대주주의의무보유관련)              (투자주의 환기종목 지정),N/A,모니터링 필요
2025,주식등의대량보유상황보고서(약식),N/A,모니터링 필요
2025,주식등의대량보유상황보고서(일반),N/A,모니터링 필요
2025,임원ㆍ주요주주특정증권등소유상황보고서,N/A,모니터링 필요
2025,주식등의대량보유상황보고서(약식),N/A,모니터링 필요
2025,주식등의대량보유상황보고서(약식),N/A,모니터링 필요
2025,[기재정정]주요사항보고서(감자결정),N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,기타시장안내(최대주주의의무보유관련)              (최대주주 변경 관련),N/A,모니터링 필요
2025,최대주주변경              ,N/A,모니터링 필요
2025,증권발행결과(자율공시)              (제3자배정 유상증자),N/A,지분 희석 및 자금 사정 악화 반증 우려
2025,주식등의대량보유상황보고서(약식),N/A,모니터링 필요
2025,[기재정정]사업보고서 (2023.12),N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,주권매매거래정지기간변경              (상장폐지 사유 일부해소 및 개선기간 부여),N/A,모니터링 필요
2025,[기재정정]기타시장안내              (감사의견 관련 형식적 상장폐지 사유 해소 및 매매거래정지 지속 안내),N/A,공시 변경/연기 등에 따른 신뢰도 저하 및 벌점 리스크
2025,기타시장안내              (감사의견 관련 형식적 상장폐지 사유 해소 및 매매거래정지 지속 안내),N/A,모니터링 필요
