clean_code,company_name,feat_hype_volatility,feat_hype_volume_surge,feat_hype_momentum,feat_hype_mdd,feat_hype_high_gap,feat_hype_LOG_PSR,feat_hype_LOG_PBR,feat_fin_Capital_Impairment_Ratio,feat_fin_Debt_Ratio_Pct,feat_fin_consecutive_op_loss_years,feat_fin_Paid_In_Capital_Increase,feat_fin_3개년_유상증자_누적횟수,feat_fin_cb_bw_count,feat_fin_insider_holdings_pct,feat_fin_Total_Revenue,feat_fin_Total_Equity,feat_fin_Total_Assets,feat_fin_has_dividend,feat_rd_R&D_Ratio_Pct,feat_rd_years_after_listing,feat_rd_is_tech_listing,feat_rd_absence_3y,feat_rd_to_assets_rank_gap,feat_rd_sales_growth_mismatch,feat_rd_pipeline_disclosure_absence,feat_rd_milestone_correction_ratio,target
000020,동화약품,0.2821933442413768,0.8349599573525559,0.2832294911734164,0.0211267605633802,0.07226738934056,0.0,0.0,0.0,0.1396333333333333,0.0,0.0,0.0,0.0,0.3279999999999999,0.0,0.0,0.0843204060032611,1.0,0.7015,0.0,0.0,0.33333333333333337,0.5068493150684932,0.0,1.0,0.0,0
000100,유한양행,0.3386201945244471,0.1279973943684888,0.2072151989164398,0.0273556136270858,0.0958697930943852,0.2946838420005276,0.3337663602226071,0.0,0.1156333333333333,0.0,0.0,0.3333333333333333,0.0,0.6631428571428571,0.0,0.0,0.0,1.0,0.6775,0.0,0.0,0.33333333333333337,0.4840182648401826,0.0,1.0,0.0,0
000220,유유제약,1.0,0.6975687995184254,0.3445945945945946,0.2471428571428571,0.2457142857142857,0.0,0.0,0.0,0.2313333333333333,0.0,0.0,0.0,0.0,0.4228571428571428,0.0,0.0,0.2342889037061001,1.0,0.738,0.0,0.0,0.33333333333333337,0.5251141552511416,0.30833689554110577,1.0,0.0,0
000230,일동홀딩스,0.3228999870362379,0.1654991373469473,0.1883333333333333,0.0271844660194174,0.6550819672131147,0.0,0.4116579199116347,0.0,1.0,0.4,0.0,0.0,0.2,0.0974285714285713,0.0,0.2046786053085689,0.0190002915688675,1.0,0.1544999999999999,0.0,0.0,0.33333333333333337,0.2100456621004566,0.08199485964712866,1.0,0.0,1
000250,삼천당제약,0.4762574965801511,0.1292223124458783,0.2737127371273712,0.1009421265141319,0.2112244897959183,0.656641306494917,0.7748919650162396,0.0,0.1656333333333333,0.0,0.0,0.6666666666666666,0.0,0.9,0.0,0.0,0.1297722030508481,0.0,0.869,0.0,0.0,0.33333333333333337,0.7671232876712328,0.3299271179836228,0.0,0.25,1
000520,삼일제약,0.2899781960612014,0.7096650782394672,0.2477711738484398,0.041860465116279,0.224537037037037,0.0,0.0394474813375528,0.0,0.6332666666666666,0.0,0.0,0.0,0.0,0.688,0.0,0.0,0.1436669106563582,1.0,0.8574999999999999,0.0,0.0,0.33333333333333337,0.7214611872146119,0.0,1.0,0.0,0
001060,JW중외제약,0.6154686929215544,0.0764174328167977,0.2347727100577872,0.0417789757412398,0.2445625110659788,0.0201537736728372,0.4081398872035616,0.0,0.4766999999999999,0.0,0.0,0.0,0.0,0.2031428571428571,0.0,0.0,0.0634713879249643,1.0,0.775,0.0,0.0,0.33333333333333337,0.4018264840182648,0.1913997317745945,1.0,0.0,0
001360,삼성제약,0.283673559109073,0.2228408061966177,0.1698841961041531,0.1141649169573123,0.4081632577927461,0.3729120922541707,0.3202887659341155,0.0,0.0683,0.4,0.0,0.3333333333333333,0.0,1.0,0.1421861667661641,0.0551123869552787,0.3430952644657891,1.0,0.7805,0.0,0.0,0.33333333333333337,0.6301369863013699,0.0,0.0,0.3333333333333333,0
001540,안국약품,0.3809501541658278,0.4967477230080929,0.3806970509383378,0.033373063170441,0.0729064039408867,0.0,0.0,0.0,0.1905333333333333,0.0,0.0,0.0,0.0,0.0508571428571429,0.0,0.0,0.207444671742819,1.0,0.738,0.0,0.0,0.33333333333333337,0.4155251141552512,0.38374522162392866,1.0,0.0,0
001630,종근당홀딩스,0.2045589233434297,0.1953316271468656,0.3225338491295938,0.0183333333333333,0.0133333333333333,0.0,0.0,0.0,0.3745333333333333,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,1.0,0.868,0.0,0.0,0.33333333333333337,0.7123287671232876,0.0,1.0,0.0,0
