clean_code,company_name,feat_hype_volatility,feat_hype_volume_surge,feat_hype_momentum,feat_hype_mdd,feat_hype_high_gap,feat_hype_LOG_PSR,feat_hype_LOG_PBR,feat_fin_Capital_Impairment_Ratio,feat_fin_Debt_Ratio_Pct,feat_fin_consecutive_op_loss_years,feat_fin_Paid_In_Capital_Increase,feat_fin_3개년_유상증자_누적횟수,feat_fin_cb_bw_count,feat_fin_insider_holdings_pct,feat_fin_Total_Revenue,feat_fin_Total_Equity,feat_fin_Total_Assets,feat_fin_has_dividend,feat_rd_R&D_Ratio_Pct,feat_rd_years_after_listing,feat_rd_is_tech_listing,feat_rd_absence_3y,feat_rd_to_assets_rank_gap,feat_rd_sales_growth_mismatch,feat_rd_pipeline_disclosure_absence,feat_rd_milestone_correction_ratio,target
002390,한독,0.2334374887836894,0.2591116170952407,0.2392703862660944,0.0365591397849462,0.3264401772525849,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1868571428571428,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
002630,오리엔트바이오,0.4178907695124806,0.4035151740877345,0.210377358490566,0.0637450199203187,0.4786324786324786,0.5015264542112526,0.204340407301772,0.0,0.0872,0.0,0.001976462,0.3333333333333333,0.0,0.4108571428571429,0.2902165515418575,0.0399703423317889,0.3263364152291755,1.0,0.506,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
002720,국제약품,0.7367953352592895,0.9260259529689164,0.2404153595034567,0.073770458528375,0.3830621610075475,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3465714285714286,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
002800,신신제약,0.3406443106922433,0.1080130699616005,0.2061527581329561,0.0626865671641791,0.3484848484848485,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.5866666666666667,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
003000,부광약품,0.4023148862154178,0.0923634090123445,0.2313432835820895,0.0408921933085501,0.5544041450777202,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.554,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
003060,에이프로젠바이오로직스,0.3130100415877361,0.2516878739581428,0.1936274598779312,0.0440677369894693,0.3271375117856917,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
003090,대웅,0.3038716446304986,0.0814942525784445,0.234399375975039,0.0595419847328244,0.5358744394618834,1.0,1.0,0.0,0.0,0.0,0.029883125,0.6666666666666666,0.0,0.3351428571428571,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
003120,일성아이에스,0.1297952190296362,1.0,0.2212643678160919,0.0174731182795698,0.1881188118811881,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3374285714285715,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
003220,대원제약,1.0,0.51612995512276,0.2455357207006337,0.218009525440328,0.3062499827117919,1.0,1.0,0.0,0.0,0.0,0.021031164,0.3333333333333333,0.0,0.3494285714285713,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
003520,영진약품,0.8695740589378261,0.798520448486137,0.3080168776371308,0.0615942028985507,0.3641826923076923,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
003850,보령,0.4621711503972001,0.3262956386738936,0.2517182130584192,0.1585014409221902,0.3308016379030973,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
004000,롯데정밀화학,0.3181330486305565,0.1526712714190866,0.1830254041570438,0.0763546798029556,0.2385786802030456,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185142857142857,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
004310,현대약품,0.4266738677025383,0.3753499925218989,0.2774822695035461,0.0218181818181818,0.4002016129032258,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5277142857142857,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
004720,팜젠사이언스,0.5386248204896581,0.1785195602341018,0.2361111111111111,0.1428571428571428,0.3498452012383901,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7477142857142858,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
005500,삼진제약,0.2035956765922044,0.1188699540445697,0.2834685598377282,0.0223880597014925,0.0723104056437389,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2177142857142856,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
006280,녹십자,0.3029394539681405,0.0644788288898852,0.1620982986767485,0.0843881856540084,0.5683168316831683,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
006620,동구바이오제약,0.2701036239409866,0.263006945333034,0.2650375939849624,0.027431421446384,0.4057831185472307,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.6466666666666666,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
007370,진양제약,0.3670842192271639,0.5793406064598642,0.280920060331825,0.0342857142857142,0.1589008363201911,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.2777142857142857,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
007390,네이처셀,0.7302044864123909,0.3690762221857822,0.1527149321266968,0.207070707070707,0.5653235653235653,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
007570,일양약품,0.4264302439262905,0.2208059314754052,0.2136363636363636,0.0965630114566284,0.5737082066869301,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6614285714285714,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
008490,서흥,0.2520630791447382,0.1577948059391019,0.1964646464646464,0.0223266745005875,0.2431506849315068,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
009290,광동제약,0.2976796687566486,0.499376352885675,0.2349869451697128,0.0341207349081364,0.2990566037735849,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.8714285714285714,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
009300,삼아제약,0.8718729599894481,0.5733040842410572,0.149793388429752,0.125,0.2543352601156069,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
009420,한올바이오파마,0.3666814291109136,0.1125444350571997,0.2815656565656566,0.0372960372960372,0.4643765903307888,1.0,1.0,0.0,0.0,0.0,0.04087161,0.6666666666666666,0.0,0.3365714285714286,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
011000,진원생명과학,0.9906550839962284,0.2299036186996819,0.163265306122449,0.3515283842794759,0.5631740285725391,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9594285714285714,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
011040,경동제약,0.6590406220363589,0.4178314617315586,0.2952380952380952,0.1518518518518518,0.3102409638554217,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
011170,롯데케미칼,0.35935089505092,0.1790155463025972,0.2058823348216944,0.0746268967789728,0.3384146692780633,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
012790,신일제약,0.5063615254200278,0.3803611300844458,0.2339759023692889,0.0645161453604645,0.4947169853692496,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4962857142857142,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
014570,고려제약,0.2965039153780499,0.6391359774417443,0.2439159292035398,0.041340782122905,0.2827309236947791,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
014950,삼익제약,0.0,0.0,0.25,0.0,0.0,,,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.9933333333333332,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
016580,환인제약,0.1834870116076293,0.1215057177407331,0.2528248587570621,0.0254237288135593,0.2360515021459227,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.7634285714285713,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
017180,명문제약,0.4233507583456409,0.5770485928506844,0.233640081799591,0.0797927461139896,0.4531791907514451,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7477142857142858,1.0,1.0,0.8996566681120063,1.0,1.0,0.0066666666666667,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
017860,DS단석,0.0,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.2825714285714286,1.0,1.0,0.8996566681120063,1.0,1.0,0.9933333333333332,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
018620,우진비앤지,0.2416300166827839,0.0848374250541029,0.2476303317535545,0.0470588235294117,0.3617021276595745,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
018680,서울제약,1.0,0.8470534655298362,0.2974198047419805,0.1139954853273137,0.3261802575107296,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
019170,신풍제약,0.5656081281881788,0.16855164900447,0.0060096153846153,0.1163120567375886,0.7570342205323194,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5145714285714287,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
023910,대한약품,0.2424158094673649,0.5751380414426388,0.2291318864774624,0.0455311973018549,0.3692307692307692,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3025714285714287,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
025000,KPX케미칼,0.1907026162748429,0.2431426239163454,0.1929752230359102,0.0342342687028237,0.2928759706000977,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
025620,차AI헬스케어,1.0,0.7959238751343328,0.2037444933920704,0.1829059829059829,0.528604118993135,1.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
032300,한국파마,0.8372166904653933,0.5172502322297996,0.2159309021113243,0.1037037037037037,0.4664835164835165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.8133333333333334,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
033270,유나이티드,0.3737196996953589,0.1048661654172628,0.2585929108485499,0.0862745098039215,0.3117732558139535,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.2322857142857143,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
034940,조아제약,0.2857444330857332,0.6521155149345798,0.2130541871921182,0.0348058902275769,0.286527514231499,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428572,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
036220,오상헬스케어,0.0,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.9933333333333332,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
036480,대성미생물,0.3040554049684701,1.0,0.218954248366013,0.0680272108843537,0.3787878787878788,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3257142857142856,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
039200,오스코텍,0.7368521918006633,0.1545667120220302,0.3519736678434604,0.0588235734199978,0.4687953564489565,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
041910,폴라리스AI파마,0.2271509944198498,0.1456607695478746,0.2319277108433735,0.0259605399792315,0.2915129151291513,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
047920,HLB제약,0.4978671565637458,0.2633527072237179,0.0900503778337531,0.1288135593220339,0.5352839931153184,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8305714285714285,1.0,1.0,0.8996566681120063,1.0,1.0,0.5066666666666666,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
048530,인트론바이오,0.6148360091413432,0.1245118415106182,0.2856234096692112,0.200836820083682,0.3630862329803328,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.896,1.0,1.0,0.8996566681120063,1.0,1.0,0.1799999999999999,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
049180,셀루메드,1.0,0.937814964371549,0.1497613365155131,0.1905354919053549,0.4530612244897959,1.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.9845714285714284,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
049960,쎌바이오텍,0.2152390433306336,0.0509691354516,0.3027859237536657,0.0386597938144329,0.1978723404255319,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
052260,현대바이오랜드,0.2470856906620577,0.1729191732531506,0.229108635097493,0.0603448275862069,0.3359073359073359,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
053030,바이넥스,0.3795485799119507,0.3339145220330181,0.2078313253012048,0.108433734939759,0.5789473684210527,1.0,1.0,0.0,0.0,0.0,0.021135,0.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
053950,경남제약,1.0,0.8500082972554175,0.1216329989951685,0.3524229169926878,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
054670,대한뉴팜,0.254669874663765,0.880606539092714,0.2641509433962264,0.0267857142857142,0.1583011583011583,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2714285714285714,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
058820,CMG제약,0.4193084924013072,0.3167440881541425,0.2372935196950444,0.036697247706422,0.3702791461412151,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7348571428571429,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
059210,메타바이오메드,0.5886639980982864,1.0,0.2398305084745762,0.0830449826989619,0.1904761904761904,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
060590,씨티씨바이오,0.3541698722208701,0.1906558329056679,0.203,0.0298342541436464,0.3528571428571428,1.0,1.0,0.0,0.0,0.0,0.992003793,0.0,0.0,0.0051428571428571,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
061250,화일약품,0.5015391801189232,0.8146598749710581,0.2017241379310345,0.1001757469244288,0.527927927927928,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.1522857142857142,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
063160,종근당바이오,0.5780421863718268,1.0,0.2383177570093458,0.0716049382716049,0.5122520420070011,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3097142857142858,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
064550,바이오니아,1.0,0.1566439401084806,0.1363275039745627,0.2690513219284603,0.4785407725321888,1.0,1.0,0.0,0.0,0.0,0.0155,0.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
066700,테라젠이텍스,0.3939626304926772,0.6302509272211015,0.2476708074534161,0.0846484935437589,0.3806763285024154,1.0,1.0,0.0,0.0,0.0,0.0387789,0.3333333333333333,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
067080,대화제약,0.3194461150015086,0.0991410414104141,0.226482617586912,0.0387434554973822,0.4659025787965616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6691428571428573,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
067290,JW신약,0.6641330701759829,1.0,0.2987710288443259,0.0627177526335872,0.3068627463958407,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
067370,선바이오,0.8773682396440443,0.3380351690798908,0.3127705627705627,0.1533333333333333,0.3255512321660181,1.0,1.0,0.0,0.0,0.0,0.06332306,0.0,0.0,0.522,1.0,1.0,0.8996566681120063,1.0,1.0,0.96,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
068270,셀트리온,0.4172317749009049,0.1884548361701158,0.2240845061123043,0.0649999960406468,0.474062474635393,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4014285714285713,1.0,1.0,0.8996566681120063,1.0,1.0,0.6466666666666666,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
068760,셀트리온제약,0.4860110497896178,0.1639684630477997,0.2751311430659771,0.0854246675790252,0.4920534524359365,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
069620,대웅제약,0.3191088127254092,0.1449907686327859,0.2881818181818182,0.0301003344481605,0.2230971128608924,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
078140,대봉엘에스,0.2146384146795675,0.1941755598468679,0.2458726415094339,0.0326086956521739,0.2932773109243697,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
078160,메디포스트,0.4986451409014781,0.3494833496764364,0.2062899907409968,0.0934782651566095,0.5,1.0,1.0,0.0,0.0,0.0,0.603,0.3333333333333333,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
080720,한국유니온제약,0.4693697359483123,0.375677147134885,0.231042654028436,0.0447609359104781,0.4483695652173913,0.9399426011770864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6360000000000001,1.0,1.0,0.8996566681120063,1.0,1.0,0.6799999999999999,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
082800,비보존 제약,0.5377030011629209,0.1517789759718756,0.1288927335640138,0.08,0.4953917050691244,1.0,1.0,0.0,0.0,0.0,1.948e-06,0.3333333333333333,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
083790,CG인바이츠,0.4521488956913601,0.5080467020097806,0.2432935916542473,0.1258457374830852,0.45439558975778,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
084110,휴온스글로벌,0.5448903045720421,0.5511985481636782,0.1587462066767797,0.0716933876625605,0.4609999915781249,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,1
084990,헬릭스미스,0.5353667431499717,0.241866717207515,0.2691268106950557,0.0722641167550161,0.3741854514055735,1.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.9,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
085660,차바이오텍,0.3718773441472684,0.1547030030295521,0.2161214953271028,0.0383631713554987,0.3248730964467005,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7211428571428571,1.0,1.0,0.8996566681120063,1.0,1.0,0.0,0.0,1.0,0.504566210045662,0.0,1.0,0.0,0
