stock_code,company_name,substance_score_rf,hype_score_rf,rnd_score_rf,hype_index_rf,score_listing_years,score_log_psr,score_rd,score_financing,score_impairment,score_rd_absence_3y,score_rd_to_assets_rank_gap,score_rd_sales_growth_mismatch,score_rd_pipeline_disclosure_absence,score_rd_milestone_correction_ratio
000020,동화약품,0.055976463965992505,0.03856527279777369,0.3982610437283621,0.0767782532517493,1.0,0.0,0.259,0.0,0.0,0.0,0.4337899543378996,0.0,1.0,0.0
000100,유한양행,0.23631944001020683,0.3270801172754764,0.3176767316842189,0.24920281139633355,1.0,0.3912748695181192,0.5025000000000002,0.3333333333333333,0.0,0.0,0.26940639269406397,0.1598349484390442,1.0,0.0
000220,유유제약,0.08652893605870729,0.10659718068725327,0.5125672159573137,0.09970581802854644,1.0,0.0,0.128,0.0,0.0,0.0,0.6757990867579908,0.0,1.0,0.0
000230,일동홀딩스,0.13807656591073839,0.17776447249732916,0.4873741766053845,0.1976221800477871,1.0,0.0,0.3005,0.0,0.0,0.0,0.406392694063927,0.5876820767800252,1.0,0.0
000250,삼천당제약,0.148721756101409,0.7381445317514642,0.4268064682377305,0.41250031007423793,1.0,0.926037534971792,0.18399999999999994,0.6666666666666666,0.0,0.0,0.7031963470319635,0.021398233300819632,0.0,0.25
000520,삼일제약,0.21723298096836813,0.1763989612265251,0.469340530870404,0.20019266907390215,1.0,0.0,0.2015,0.0,0.0,0.0,0.5981735159817352,0.0,1.0,0.0
001060,JW중외제약,0.044829207109816305,0.12636070220949974,0.32551436379070076,0.14746897892734356,1.0,0.0,0.29300000000000004,0.0,0.0,0.0,0.25114155251141557,0.0,1.0,0.0
001360,삼성제약,0.356087980667996,0.3296573769536788,0.43088662888889445,0.38206490997608866,1.0,0.3350538880650636,0.21650000000000003,0.3333333333333333,0.0,0.0,0.7442922374429224,0.0,0.0,0.2
001540,안국약품,0.04873276114702182,0.09145519006530385,0.278873405161415,0.1423650224149057,1.0,0.0,0.43799999999999994,0.0,0.0,0.0,0.20547945205479456,0.0,1.0,0.0
001630,종근당홀딩스,0.03042510205882819,0.05449777450051034,0.42528585301694594,0.06692636356934539,1.0,0.0,0.14100000000000001,0.0,0.0,0.0,0.6849315068493151,0.0,0.0,0.1
002210,동성제약,0.30342363190635846,0.132892998051717,0.5917737529294548,0.2264781469920574,1.0,0.0021425402419934,0.22050000000000003,0.0,0.0,1.0,0.9497716894977168,0.0,1.0,0.0
002390,한독,0.0642061977827964,0.06282909565460269,0.46277635532119243,0.06405271216628224,1.0,0.0,0.19799999999999995,0.0,0.0,0.0,0.5388127853881279,0.2366296410573353,0.6666666666666667,0.0
002630,오리엔트바이오,0.2346735033072808,0.2466863932927357,0.5652997993917365,0.22411425010761807,1.0,0.2746283494472842,0.34750000000000003,0.3333333333333333,0.0,0.33333333333333337,0.9497716894977168,0.0,1.0,0.0
002720,국제약품,0.10641592148669676,0.06787392938082633,0.4994096693186619,0.07364473035538056,1.0,0.0,0.10450000000000004,0.3333333333333333,0.0,0.0,0.6255707762557078,0.0,1.0,0.0
002800,신신제약,0.07094682932478143,0.19923283607863118,0.5505206657478965,0.1788614405542223,0.6799999999999999,0.0,0.03949999999999998,0.0,0.0,0.0,0.8310502283105023,0.0,0.0,0.0
003000,부광약품,0.1771583821644283,0.14092451937981976,0.5057420769765459,0.15552520075459653,1.0,0.1825506819835533,0.48350000000000004,0.3333333333333333,0.0,0.0,0.4292237442922374,0.8514956276266136,1.0,0.0
003060,에이프로젠바이오로직스,0.36382495685561106,0.1432313832430192,0.7195198514714484,0.24155722503760246,1.0,0.0989955114342722,0.27349999999999997,1.0,0.0,0.0,0.8264840182648402,1.0,1.0,0.0
003090,대웅,0.09277497511274714,0.08277611982398353,0.32142073750261957,0.15435389779625758,1.0,0.0,0.4515,0.6666666666666666,0.0,0.0,0.32420091324200917,0.014652251602787842,1.0,0.0
003120,일성아이에스,0.2255071797181026,0.1567369812039884,0.6083735758903173,0.2345515725159386,1.0,0.2462968492503705,0.03849999999999998,0.3333333333333333,0.0,0.0,0.8904109589041096,0.0,1.0,0.0
003220,대원제약,0.08821573021234455,0.046530397109542806,0.32846384076564483,0.059008186612386646,1.0,0.0,0.19599999999999995,0.3333333333333333,0.0,0.0,0.4474885844748858,0.0,0.0,0.14285714285714285
003520,영진약품,0.13670190551151726,0.2585687106935287,0.45767738767521904,0.20270381321569164,1.0,0.1069341822925735,0.2025,0.0,0.0,0.0,0.4429223744292238,0.24222915727422617,1.0,0.0
003850,보령,0.029160491404766117,0.059159139323717934,0.36748893745240957,0.11832921823785535,1.0,0.0,0.32000000000000006,0.3333333333333333,0.0,0.0,0.3835616438356164,0.0,1.0,0.0
004000,롯데정밀화학,0.021303317271196043,0.06019366045852786,0.604215568851734,0.0648776449061766,1.0,0.0,0.056499999999999995,0.0,0.0,0.0,0.817351598173516,0.1412117134183349,1.0,0.0
004310,현대약품,0.11982586056335934,0.2995335247469774,0.2608428485118363,0.27385153045182065,1.0,0.0439013111897348,0.4615,0.0,0.0,0.0,0.16894977168949776,0.0,1.0,0.0
004720,팜젠사이언스,0.1806618567412589,0.07158056521839391,0.48012837470667136,0.10595233728474007,1.0,0.0,0.134,0.0,0.0,0.0,0.589041095890411,0.0,1.0,0.0
005500,삼진제약,0.13084689750162357,0.054114439077008726,0.5720809829405069,0.12143540815913831,1.0,0.0,0.07099999999999995,0.3333333333333333,0.0,0.0,0.7808219178082192,0.05394303382552553,1.0,0.0
006280,녹십자,0.0283897111784617,0.1664087047362795,0.44138735520081246,0.18587480021196923,1.0,0.0,0.384,0.0,0.0,0.0,0.3561643835616438,0.5302073063214592,1.0,0.0
006620,동구바이오제약,0.13942562656013485,0.08451907601539611,0.488423560101549,0.12709749440324966,0.62,0.0,0.22250000000000003,0.0,0.0,0.0,0.4931506849315068,0.0,1.0,0.0
007370,진양제약,0.11101542264476712,0.0979084407703216,0.5736485077832664,0.09447467781842693,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.9497716894977168,0.1297797825196872,0.0,0.3333333333333333
007390,네이처셀,0.3762818952647732,0.7436982173560647,0.6922438396667902,0.48000984891907045,1.0,1.0,0.015499999999999958,1.0,0.0,0.0,0.8949771689497716,0.9026534255338929,0.0,0.75
007570,일양약품,0.11754088631591418,0.020309805164189346,0.3162881111237296,0.11707468740904914,1.0,0.0,0.479,0.3333333333333333,0.0,0.0,0.33333333333333337,0.0,1.0,0.0
008490,서흥,0.023328574434247056,0.07870319114414248,0.5699156726508002,0.050648977394076464,1.0,0.0,0.0655,0.0,0.0,0.0,0.7990867579908676,0.0,1.0,0.0
009290,광동제약,0.204990276460265,0.0799397385081507,0.6262890270087236,0.12770456506235317,1.0,0.0,0.02749999999999997,0.3333333333333333,0.0,0.0,0.821917808219178,0.21977877140805988,1.0,0.0
009300,삼아제약,0.1321662397661826,0.06838156545645932,0.4192595850235558,0.11791004016042524,1.0,0.0614503890755774,0.39449999999999996,0.0,0.0,0.0,0.5707762557077626,0.0,1.0,0.0
009420,한올바이오파마,0.2159894345902124,0.7401404433419405,0.2989191488260351,0.35184555556679176,1.0,0.7829354479746725,0.6225,0.6666666666666666,0.0,0.0,0.21461187214611877,0.3015766756356692,1.0,0.0
011000,진원생명과학,0.4954108211857871,0.44652255066084406,0.49456492734968205,0.4616083775447116,1.0,0.6004529104327563,0.4185,1.0,1.0,0.0,0.6894977168949772,0.20549926170747299,1.0,0.0
011040,경동제약,0.12266149091578352,0.05632698816494014,0.5773869577823312,0.12425266338871009,1.0,0.0,0.1985,0.0,0.0,0.0,0.5799086757990868,0.622491111463495,1.0,0.0
011170,롯데케미칼,0.13524237524484145,0.1097713395186,0.6053627557336749,0.16095212430120315,1.0,0.0,0.03649999999999998,0.3333333333333333,0.0,0.0,0.863013698630137,0.03506632039455759,1.0,0.0
012790,신일제약,0.09880309037353643,0.04682510250904988,0.5110033356833691,0.08077435597208438,1.0,0.0,0.16700000000000004,0.0,0.0,0.0,0.6940639269406392,0.0,1.0,0.0
014570,고려제약,0.12564656172993438,0.06903121978509001,0.6377383730480917,0.10731754384117359,1.0,0.0,0.0,1.0,0.0,1.0,0.9497716894977168,0.0,1.0,0.0
014950,삼익제약,0.17378304858018764,0.3249101442707629,0.6145778652601056,0.29357993325666587,0.10666666666666669,0.2229564196982361,0.17149999999999999,0.3333333333333333,0.0,0.6666666666666667,0.5844748858447488,0.0,1.0,0.0
016580,환인제약,0.19228663350399328,0.04713864276113925,0.6097547135123795,0.12496446035240619,1.0,0.0,0.02400000000000002,0.3333333333333333,0.0,0.0,0.8858447488584476,0.0,1.0,0.0
017180,명문제약,0.20411136795228274,0.09737293584179976,0.5327603925449972,0.1304253018330686,1.0,0.0,0.10199999999999998,0.0,0.0,0.0,0.7168949771689498,0.0,1.0,0.0
017860,DS단석,0.10385487693992414,0.09832352760285486,0.7623155186071755,0.09331432459352934,0.22666666666666668,0.0,0.0,0.6666666666666666,0.0,1.0,0.9497716894977168,0.0,1.0,0.0
018620,우진비앤지,0.3037940806732196,0.051206635020749854,0.5430780650930359,0.12452334718217568,1.0,0.0,0.11550000000000005,0.0,0.0,0.0,0.7534246575342466,0.0,1.0,0.0
018680,서울제약,0.3123499666058073,0.07062775187369404,0.40378467857475164,0.17780114986062157,1.0,0.0,0.264,0.0,0.0,0.0,0.452054794520548,0.0,1.0,0.0
019170,신풍제약,0.14427316165016552,0.3053221353445317,0.5223893130018565,0.24631240608185098,1.0,0.3178354182500864,0.22250000000000003,0.0,0.0,0.0,0.5159817351598174,0.954744956314768,0.0,0.14285714285714285
023910,대한약품,0.05585199688982493,0.05419749174070897,0.5856532097026237,0.06587571159696776,1.0,0.0,0.05300000000000005,0.0,0.0,0.0,0.8356164383561644,0.0,1.0,0.0
025000,KPX케미칼,0.05522977775361211,0.16160861612764307,0.6377383730480917,0.1529779931088023,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.9497716894977168,0.0,1.0,0.0
025620,차AI헬스케어,0.45593429274315456,0.46220776708484834,0.6377383730480917,0.4610029722523381,1.0,0.7232449901542214,0.0,0.6666666666666666,0.0,1.0,0.9497716894977168,0.0,1.0,0.0
032300,한국파마,0.1058330464489563,0.17649581125431885,0.4973511290861039,0.1966217766094791,0.45333333333333337,0.1415766145649721,0.139,0.0,0.0,0.0,0.639269406392694,0.0,0.0,0.0
033270,유나이티드,0.15269067425745153,0.05682590095472618,0.40579026953616043,0.14706864398902253,1.0,0.0,0.3095,0.6666666666666666,0.0,0.0,0.4840182648401826,0.0,1.0,0.0
034940,조아제약,0.41696068294184857,0.07907222780167245,0.5875920186108883,0.17915499327018422,1.0,0.0,0.09799999999999998,0.0,0.0,0.0,0.6621004566210046,0.4024567297458834,1.0,0.0
036220,오상헬스케어,0.07431425778206438,0.10427819350055147,0.5684111275292262,0.1327682146763383,0.21333333333333337,0.0736968798486922,0.748,1.0,0.0,0.0,0.3287671232876712,1.0,1.0,0.0
036480,대성미생물,0.20472813520624614,0.06471037596411983,0.671353224296019,0.08342305756841542,1.0,0.0191724696982979,0.0,0.0,0.0,1.0,0.9497716894977168,0.1835731338853409,1.0,0.0
039200,오스코텍,0.23700309952447762,0.710966729685521,0.23728303110262292,0.3923031383710354,1.0,0.8384754140372325,1.0,1.0,0.0,0.0,0.15068493150684936,1.0,0.0,0.0
